"","Channel_id","Channel_title","Rank","id","β"
"1891","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_0ki7lcrQFA","0.0162303664921466"
"1892","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_CiMsZhmwPE","0.0162303664921466"
"1893","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_fqQ3PeAZ2E","0.0162303664921466"
"1894","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_hH3bWbH6K4","0.0162303664921466"
"1895","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_HYq4AGCkW8","0.0162303664921466"
"1896","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_Iw5ztTo274","0.0162303664921466"
"1897","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_ks4L65bbKU","0.0162303664921466"
"1898","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_oJXlN8VG0g","0.0162303664921466"
"1899","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"_QNSgA_ufYk","0.0162303664921466"
"1900","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-_LNpeCTWtA","0.0162303664921466"
"1901","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"--F2T8xJjHA","0.0162303664921466"
"1902","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-3-LuV2sbEk","0.0162303664921466"
"1903","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-7KdhAU8Tlg","0.0162303664921466"
"1904","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-9HG9wJQfBg","0.0162303664921466"
"1905","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-eVWJ5fxlso","0.0162303664921466"
"1906","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-gupQfm8E5c","0.0162303664921466"
"1907","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-LwMZAnLJU8","0.0162303664921466"
"1908","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-lXUiG2cBG0","0.0162303664921466"
"1909","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-mtDt4U57fs","0.0162303664921466"
"1910","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-sPaIgOME_o","0.0162303664921466"
"1911","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-wN17mw1bUI","0.0162303664921466"
"1912","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"-YDALNcOyT4","0.0162303664921466"
"1913","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"00XE2pPt-tM","0.0162303664921466"
"1914","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0c0XWxOptRA","0.0162303664921466"
"1915","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0DGS8y0-PmY","0.0162303664921466"
"1916","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0dP_ncCdcAE","0.0162303664921466"
"1917","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0h44SbbQqxs","0.0162303664921466"
"1918","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0IYML5AZApA","0.0162303664921466"
"1919","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0jjYStBVtuc","0.0162303664921466"
"1920","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0kbm2Tgm6es","0.0162303664921466"
"1921","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0LBFL-QjKpA","0.0162303664921466"
"1922","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0M9WxWKW_hQ","0.0162303664921466"
"1923","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0RH0UugdV2M","0.0162303664921466"
"1924","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0tuz40UnsuI","0.0162303664921466"
"1925","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0uLnqTWOJr4","0.0162303664921466"
"1926","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"0zuVA8WYuPQ","0.0162303664921466"
"1927","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"13rFBcKDT8A","0.0162303664921466"
"1928","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"186Hi6sFAZ4","0.0162303664921466"
"1929","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"19gNLQX9qlU","0.0162303664921466"
"1930","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1Ae36cJAEio","0.0162303664921466"
"1931","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1CurvI62GJ4","0.0162303664921466"
"1932","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1eEYtnn76ow","0.0162303664921466"
"1933","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1fvhAIC3mj4","0.0162303664921466"
"1934","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1hmSPXi3PxI","0.0162303664921466"
"1935","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1I5p0aKNx4U","0.0162303664921466"
"1936","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1IHCqs7V2nY","0.0162303664921466"
"1937","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1KpeGgXTxvM","0.0162303664921466"
"1938","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1PIyt6Ixxig","0.0162303664921466"
"1939","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1Pw1Mo3I2es","0.0162303664921466"
"1940","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1q96wTX9YnU","0.0162303664921466"
"1941","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1rla0hKrZ6M","0.0162303664921466"
"1942","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1S5bLB2M1sk","0.0162303664921466"
"1943","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1T0vLK-6H0c","0.0162303664921466"
"1944","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1Tc_sLiWTfI","0.0162303664921466"
"1945","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1VyMNt-O3cI","0.0162303664921466"
"1946","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1x2KjB_u-EY","0.0162303664921466"
"1947","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"1yiH_8F5SW0","0.0162303664921466"
"1948","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"272MoI20j6A","0.0162303664921466"
"1949","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2bzc2-iDQqY","0.0162303664921466"
"1950","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2eNfaELef3Q","0.0162303664921466"
"1951","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2H2kb2t81tQ","0.0162303664921466"
"1952","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2hZtRzw_FMw","0.0162303664921466"
"1953","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2N8Puq5erMc","0.0162303664921466"
"1954","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2oMxCGKhyNQ","0.0162303664921466"
"1955","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2vqr0789NNI","0.0162303664921466"
"1956","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2wuHi9BEBRE","0.0162303664921466"
"1957","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"2zB2jJzXzO0","0.0162303664921466"
"1958","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"300mU-N0a0c","0.0162303664921466"
"1959","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"335oc9eXkdg","0.0162303664921466"
"1960","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"386gGfApmgc","0.0162303664921466"
"1961","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3APwmDsXE9A","0.0162303664921466"
"1962","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3bJijkCLuCw","0.0162303664921466"
"1963","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3LgTje2ob0Y","0.0162303664921466"
"1964","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3nc6xoiF8Fw","0.0162303664921466"
"1965","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3QO-0_oEv4g","0.0162303664921466"
"1966","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3RauK3_VeO0","0.0162303664921466"
"1967","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3rloyv7yVt4","0.0162303664921466"
"1968","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3sXPYuxEuI4","0.0162303664921466"
"1969","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3tK8eUjR9FM","0.0162303664921466"
"1970","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3tLhW5BFcrE","0.0162303664921466"
"1971","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3VAlN123API","0.0162303664921466"
"1972","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"3YoP8Rke8rE","0.0162303664921466"
"1973","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"413uWN3dJso","0.0162303664921466"
"1974","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"42rWbRB0olM","0.0162303664921466"
"1975","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"44gAHXInGqw","0.0162303664921466"
"1976","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4538mUc95l0","0.0162303664921466"
"1977","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"477tzPLp3po","0.0162303664921466"
"1978","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4AdGwy4Wb_w","0.0162303664921466"
"1979","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4DOueijuNuE","0.0162303664921466"
"1980","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4FcUrUP6rB4","0.0162303664921466"
"1981","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4JQfqBY3grI","0.0162303664921466"
"1982","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4kaDdrWzNhE","0.0162303664921466"
"1983","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4tl4vVsYHnQ","0.0162303664921466"
"1984","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4txFbevTRMc","0.0162303664921466"
"1985","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4Wv4hHzwr_o","0.0162303664921466"
"1986","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4X3MBrL1NOc","0.0162303664921466"
"1987","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"4yzu3t0xVQc","0.0162303664921466"
"1988","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"50KNrrrpYoc","0.0162303664921466"
"1989","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5b81tm4hAlw","0.0162303664921466"
"1990","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5BuDq4wxgfo","0.0162303664921466"
"1991","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5DBMKtEzXuU","0.0162303664921466"
"1992","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5EKlltkBkcE","0.0162303664921466"
"1993","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5F98tAGbjCo","0.0162303664921466"
"1994","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5FcgYpdU4pA","0.0162303664921466"
"1995","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5h0mr1ecQZ4","0.0162303664921466"
"1996","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5IKdL86y5eg","0.0162303664921466"
"1997","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5jMqoS2XF7I","0.0162303664921466"
"1998","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5kyWM7-wzWI","0.0162303664921466"
"1999","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5lKa7-_l_Wo","0.0162303664921466"
"2000","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5Mz4T9jmQ5g","0.0162303664921466"
"2001","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5NClylaXXgo","0.0162303664921466"
"2002","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5nsItXtRMH8","0.0162303664921466"
"2003","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5pTba79HdEw","0.0162303664921466"
"2004","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5qLaxpfsiHI","0.0162303664921466"
"2005","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5uuchYY2IXg","0.0162303664921466"
"2006","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"5ZR3M22L34g","0.0162303664921466"
"2007","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6ahhw1i-ops","0.0162303664921466"
"2008","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6B1_wSk3Tys","0.0162303664921466"
"2009","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6Bg5hUOEo5g","0.0162303664921466"
"2010","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6BlQJODUhc8","0.0162303664921466"
"2011","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6Dq06RMa3MY","0.0162303664921466"
"2012","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6J_u0y7jCfA","0.0162303664921466"
"2013","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6kT3RrzTjvo","0.0162303664921466"
"2014","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6oDpu8EQFBw","0.0162303664921466"
"2015","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6pAp9wT9ijM","0.0162303664921466"
"2016","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6pirSVmT92w","0.0162303664921466"
"2017","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6PpvFhyUCN4","0.0162303664921466"
"2018","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6pSkYa-6Hrw","0.0162303664921466"
"2019","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6rTicdUvbtY","0.0162303664921466"
"2020","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6VUbj9ApfvE","0.0162303664921466"
"2021","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6wYxCh411-Q","0.0162303664921466"
"2022","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6Yn33AIDDKM","0.0162303664921466"
"2023","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"6zk4ppk9wkY","0.0162303664921466"
"2024","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"73Le-IX4HIE","0.0162303664921466"
"2025","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"74cVAU4SkJY","0.0162303664921466"
"2026","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"74w2LNFto44","0.0162303664921466"
"2027","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"762VMFhjQh4","0.0162303664921466"
"2028","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7a9ZF-7nlyE","0.0162303664921466"
"2029","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7aTYGbhIRU0","0.0162303664921466"
"2030","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7CgxJXtL90E","0.0162303664921466"
"2031","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7CjW8g75KbI","0.0162303664921466"
"2032","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7eIEV8Wlnco","0.0162303664921466"
"2033","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7G2vxoAe8Ks","0.0162303664921466"
"2034","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7gohbjstvVw","0.0162303664921466"
"2035","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7HUDBV0L-KY","0.0162303664921466"
"2036","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7j7cAVXxbpA","0.0162303664921466"
"2037","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7momRsiHgXA","0.0162303664921466"
"2038","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7SCK5HA2H1g","0.0162303664921466"
"2039","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7sfBDbEgEVc","0.0162303664921466"
"2040","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7uEqJV-Nhfs","0.0162303664921466"
"2041","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7v_LJ2wV6bg","0.0162303664921466"
"2042","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"7zbc5UCwbRs","0.0162303664921466"
"2043","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8_0Y6qOu0qk","0.0162303664921466"
"2044","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8-P_-kvhBCs","0.0162303664921466"
"2045","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"88fsFkwTSbE","0.0162303664921466"
"2046","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"89r1Np4bvas","0.0162303664921466"
"2047","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8CwhMi_f5H8","0.0162303664921466"
"2048","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8ErAR5FttC8","0.0162303664921466"
"2049","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8JKC2XmveFY","0.0162303664921466"
"2050","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8nHMqbKDuMo","0.0162303664921466"
"2051","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8rdL2XHhqbM","0.0162303664921466"
"2052","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8UCnOXTJShQ","0.0162303664921466"
"2053","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8vpJCSWx3-s","0.0162303664921466"
"2054","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8XOG5X_mies","0.0162303664921466"
"2055","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8xwF1wWgdEE","0.0162303664921466"
"2056","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"8z-1Aj8d8Xo","0.0162303664921466"
"2057","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"93vlGRsmPFQ","0.0162303664921466"
"2058","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"97mL_a5MG04","0.0162303664921466"
"2059","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"9dN3dTSozmU","0.0162303664921466"
"2060","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"9fJExWgW6dg","0.0162303664921466"
"2061","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"9hAJ9X5pDVo","0.0162303664921466"
"2062","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"9K8WFBC8LvQ","0.0162303664921466"
"2063","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"9ovvYl5ytHU","0.0162303664921466"
"2064","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"9pizIEs4z30","0.0162303664921466"
"2065","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a04tAFvsWeE","0.0162303664921466"
"2066","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"A0TH9hSCn9s","0.0162303664921466"
"2067","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a0ueOHh3xsA","0.0162303664921466"
"2068","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a11UrgdAL4E","0.0162303664921466"
"2069","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a2NgXLsYZPo","0.0162303664921466"
"2070","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"A40WPTndHDQ","0.0162303664921466"
"2071","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a4VNWfe8xAc","0.0162303664921466"
"2072","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a5hqUhYvacI","0.0162303664921466"
"2073","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a67u5zKa-PM","0.0162303664921466"
"2074","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"A8IeX9jUv1c","0.0162303664921466"
"2075","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"a9lTv546IkU","0.0162303664921466"
"2076","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aaqMMivjSrU","0.0162303664921466"
"2077","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AAuYKiWcHRs","0.0162303664921466"
"2078","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"ACa1M3PJbCI","0.0162303664921466"
"2079","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AcI2ThX-7dk","0.0162303664921466"
"2080","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aD2chaOqNKA","0.0162303664921466"
"2081","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"ADaegRas1zE","0.0162303664921466"
"2082","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aes_3q-o2RY","0.0162303664921466"
"2083","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AGsVqs-NxhM","0.0162303664921466"
"2084","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"ahcif32y4qU","0.0162303664921466"
"2085","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AiZ2H-szz-c","0.0162303664921466"
"2086","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aKwYnwYOxqs","0.0162303664921466"
"2087","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"Al6vxeE1nFI","0.0162303664921466"
"2088","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"ALf5dhv3sak","0.0162303664921466"
"2089","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aMC19Ch7Mt4","0.0162303664921466"
"2090","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AMPRPTHEwRU","0.0162303664921466"
"2091","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"anF-1v6yXXk","0.0162303664921466"
"2092","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aOgV8Fm01Hs","0.0162303664921466"
"2093","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aPf9v2wIT8Q","0.0162303664921466"
"2094","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AQ7FBXkUcc8","0.0162303664921466"
"2095","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aQKi8ZNVcVU","0.0162303664921466"
"2096","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AqTSPO1exZk","0.0162303664921466"
"2097","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"aRhyTXgAKJs","0.0162303664921466"
"2098","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"arPIJfbhjXU","0.0162303664921466"
"2099","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"ASjuCXVGAmk","0.0162303664921466"
"2100","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AsNcnd3rn8E","0.0162303664921466"
"2101","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"Au9QCo4ouyQ","0.0162303664921466"
"2102","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"Avh5lQI4Mn4","0.0162303664921466"
"2103","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AVhXyL7H534","0.0162303664921466"
"2104","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"ayeiCYzfLCc","0.0162303664921466"
"2105","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AYjPBOCq-7g","0.0162303664921466"
"2106","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AyOD61ase88","0.0162303664921466"
"2107","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"AzKKuYFucFU","0.0162303664921466"
"2108","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"b_-_BatyO4c","0.0162303664921466"
"2109","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"B-qs8cvCIDU","0.0162303664921466"
"2110","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"B4DFX9cUTkY","0.0162303664921466"
"2111","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"b4x3XpLkt-k","0.0162303664921466"
"2112","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"b92AQ_fZ448","0.0162303664921466"
"2113","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"b92b9Cxv6oo","0.0162303664921466"
"2114","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"B9ZCbWE1HXg","0.0162303664921466"
"2115","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bcWMV751w08","0.0162303664921466"
"2116","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"berEm0QE710","0.0162303664921466"
"2117","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bfph5px08ss","0.0162303664921466"
"2118","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bFVWXOu10Bo","0.0162303664921466"
"2119","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bgADSuVuzms","0.0162303664921466"
"2120","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bGLEmUFn7I0","0.0162303664921466"
"2121","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"BHyEJO26nBY","0.0162303664921466"
"2122","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bK36X9yQZxc","0.0162303664921466"
"2123","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"BLtZ1soRGp0","0.0162303664921466"
"2124","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"Bmy6d2uUnNo","0.0162303664921466"
"2125","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bMZAYRupdlI","0.0162303664921466"
"2126","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"BNX2si9Mj9w","0.0162303664921466"
"2127","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"Bq7dV-WkX7w","0.0162303664921466"
"2128","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"BqCYdoG3Wm0","0.0162303664921466"
"2129","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"BqtV-zCBPxM","0.0162303664921466"
"2130","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bR7AC9nHkOU","0.0162303664921466"
"2131","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"brCWNuWgR0k","0.0162303664921466"
"2132","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"brWR9tZYQ80","0.0162303664921466"
"2133","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bt7Q68YWX1E","0.0162303664921466"
"2134","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"BTT4L_GaY7k","0.0162303664921466"
"2135","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"buw-9VZmZM0","0.0162303664921466"
"2136","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"BxGTFCPza7Y","0.0162303664921466"
"2137","UCCKdJQfcldhnd5LUlasJusw","政經最前線",22,"bydpajXFEXc","0.0162303664921466"
